part,octave,stepname,step,alter,duration,dx,dy,angle
Viola,4,F,5,1,12,0.218108902,-0.342785125,0.090188679
Viola,4,F,5,1,6,0.231742883,-0.333716103,0.096603774
Viola,4,F,5,1,12,0.248064949,-0.321769786,0.104528302
Viola,4,F,5,1,12,0.327274269,-0.24075536,0.149056604
Viola,4,F,5,1,24,0.344581531,-0.215255531,0.161132075
Viola,4,F,5,1,6,0.355336043,-0.196997871,0.169433962
Viola,4,F,5,1,18,0.356730106,-0.194464199,0.170566038
Viola,4,F,5,1,6,0.376505795,0.1526945,0.311320755
Viola,4,F,5,1,12,0.391923133,0.107092758,0.29245283
Viola,4,F,5,1,6,0.392425518,-0.105233283,0.208301887
Viola,4,F,5,1,12,0.399798176,-0.072343396,0.221509434
Viola,4,F,5,2,12,-0.401096547,0.118854215,0.704150943
Viola,4,G,7,-1,36,-0.40349538,-0.047574308,0.768679245
Viola,4,G,7,-1,36,-0.403382289,-0.048531232,0.769056604
Viola,4,G,7,-1,12,-0.374668067,-0.157148543,0.813207547
Viola,4,G,7,-1,12,-0.374296172,-0.158035872,0.813584906
Viola,4,G,7,-1,24,-0.373541508,-0.159808354,0.814339623
Viola,4,G,7,-1,24,-0.366384157,-0.175599763,0.821132075
Viola,4,G,7,-1,12,-0.339912181,-0.222558595,0.842264151
Viola,4,G,7,-1,12,-0.333442075,-0.232138702,0.846792453
Viola,4,G,7,-1,12,-0.289834648,-0.284725983,0.873584906
Viola,4,G,7,-1,12,-0.287801186,-0.286779018,0.874716981
Viola,4,G,7,-1,12,-0.285754675,-0.288819004,0.875849057
Viola,4,G,7,-1,12,-0.28438236,-0.290171746,0.876603774
Viola,4,G,7,-1,3,0.016372087,0.405961632,0.493584906
Viola,4,G,7,-1,3,0.017335534,0.40592031,0.493207547
Viola,4,G,7,-1,3,0.020221528,0.405787646,0.492075472
Viola,4,G,7,-1,3,0.021182801,0.405737625,0.491698113
Viola,4,G,7,-1,24,0.051878288,0.402964722,0.479622642
Viola,4,G,7,-1,12,0.053787785,0.402714617,0.478867925
Viola,4,G,7,-1,18,0.056649855,-0.402320974,0.022264151
Viola,4,G,7,-1,36,0.08227365,0.397873456,0.46754717
Viola,4,G,7,-1,12,0.086042622,0.397075295,0.466037736
Viola,4,G,7,-1,12,0.196575955,-0.355570924,0.080377358
Viola,4,G,7,-1,24,0.293188229,-0.281270185,0.128301887
Viola,4,G,7,-1,24,0.296502663,-0.277773066,0.130188679
Viola,4,G,7,-1,36,0.296502663,0.277773066,0.369811321
Viola,4,G,7,-1,12,0.30364479,-0.269948043,0.134339623
Viola,4,G,7,-1,12,0.304284189,-0.269226001,0.134716981
Viola,4,G,7,-1,3,0.323233444,0.246155452,0.353584906
Viola,4,G,7,-1,3,0.323816297,0.245387739,0.353207547
Viola,4,G,7,-1,3,0.324396975,0.244617851,0.352830189
Viola,4,G,7,-1,3,0.324977654,0.243847962,0.35245283
Viola,4,G,7,0,18,-0.418229823,0.009421344,0.746415094
Viola,4,G,7,0,12,-0.418205899,-0.010413065,0.753962264
Viola,4,G,7,0,12,-0.416594354,-0.038133391,0.764528302
Viola,4,G,7,0,36,-0.416409494,-0.040110307,0.765283019
Viola,4,G,7,0,36,-0.416311626,-0.041097678,0.765660377
Viola,4,G,7,0,24,-0.416213759,-0.042082874,0.766037736
Viola,4,G,7,0,36,-0.415796193,-0.046028007,0.76754717
Viola,4,G,7,0,36,-0.415222039,-0.050953987,0.769433962
Viola,4,G,7,0,36,-0.415100249,-0.051939183,0.769811321
Viola,4,G,7,0,24,-0.414974109,-0.052924379,0.770188679
Viola,4,G,7,0,12,-0.41458699,-0.055873443,0.771320755
Viola,4,G,7,0,6,-0.414317311,0.057839485,0.727924528
Viola,4,G,7,0,36,-0.414180297,-0.058820331,0.77245283
Viola,4,G,7,0,24,-0.411998947,-0.072534781,0.777735849
Viola,4,G,7,0,12,-0.41147264,-0.075464271,0.778867925
Viola,4,G,7,0,36,-0.4091608,-0.087138734,0.783396226
Viola,4,G,7,0,12,-0.408743234,-0.089078679,0.784150943
Viola,4,G,7,0,12,-0.407433989,-0.094883288,0.786415094
Viola,4,G,7,0,12,-0.4060421,-0.100670499,0.788679245
Viola,4,G,7,0,24,-0.405802869,-0.101631772,0.789056604
Viola,4,G,7,0,6,-0.398167057,-0.12832993,0.799622642
Viola,4,G,7,0,12,-0.397860407,0.129273804,0.7
Viola,4,G,7,0,24,-0.397242756,0.131157203,0.699245283
Viola,4,G,7,0,12,-0.394354588,0.139604225,0.695849057
Viola,4,G,7,0,12,-0.393351993,0.142405401,0.694716981
Viola,4,G,7,0,24,-0.389141531,0.153538332,0.690188679
Viola,4,G,7,0,12,-0.386159845,0.160891417,0.687169811
Viola,4,G,7,0,12,-0.385392132,0.162720446,0.686415094
Viola,4,G,7,0,12,-0.384224251,0.165458551,0.685283019
Viola,4,G,7,0,12,-0.383434789,0.16727888,0.684528302
Viola,4,G,7,0,6,-0.378521858,0.17811821,0.68
Viola,4,G,7,0,36,-0.377673676,-0.179912442,0.820754717
Viola,4,G,7,0,12,-0.377245236,0.180806295,0.678867925
Viola,4,G,7,0,18,-0.376384005,0.182594001,0.678113208
Viola,4,G,7,0,6,-0.37507476,0.185266862,0.676981132
Viola,4,G,7,0,24,-0.374635445,0.186154191,0.676603774
Viola,4,G,7,0,24,-0.373302277,0.188814002,0.675471698
Viola,4,G,7,0,12,-0.364420289,0.205434019,0.668301887
Viola,4,G,7,0,12,-0.361460352,0.210597055,0.666037736
Viola,4,G,7,0,9,-0.360457757,0.212308643,0.665283019
Viola,4,G,7,0,12,-0.341619419,0.241457829,0.652075472
Viola,4,G,7,0,12,-0.319790695,0.269702288,0.638490566
Viola,4,G,7,0,12,-0.317217876,0.272723121,0.636981132
Viola,4,G,7,0,12,-0.311987421,0.278690842,0.633962264
Viola,4,G,7,0,6,-0.306646049,-0.284558521,0.869056604
Viola,4,G,7,0,12,-0.297731439,0.293873299,0.626037736
Viola,4,G,7,0,12,-0.295632733,0.29598288,0.62490566
Viola,4,G,7,0,12,-0.292811984,0.298773181,0.623396226
Viola,4,G,7,0,36,-0.28924962,-0.302224629,0.878490566
Viola,4,G,7,0,36,-0.288531928,-0.302909699,0.878867925
Viola,4,G,7,0,12,-0.279060562,0.311656847,0.616226415
Viola,4,G,7,0,12,-0.271592212,-0.318185674,0.88754717
Viola,4,G,7,0,36,-0.270080708,-0.319470995,0.888301887
Viola,4,G,7,0,36,-0.269323868,-0.320110394,0.888679245
Viola,4,G,7,0,24,-0.26856268,-0.320747618,0.889056604
Viola,4,G,7,0,36,-0.265509225,-0.323279115,0.890566038
Viola,4,G,7,0,6,-0.265509225,0.323279115,0.609433962
Viola,4,G,7,0,36,-0.263973798,-0.324536164,0.891320755
Viola,4,G,7,0,36,-0.263203909,-0.325160339,0.891698113
Viola,4,G,7,0,36,-0.262431846,-0.325782339,0.892075472
Viola,4,G,7,0,36,-0.260106958,-0.327641815,0.893207547
Viola,4,G,7,0,24,-0.253845635,-0.332515599,0.896226415
Viola,4,G,7,0,12,-0.250681264,0.334907907,0.602264151
Viola,4,G,7,0,12,-0.24749297,0.337271942,0.600754717
Viola,4,G,7,0,36,-0.245892298,-0.338441998,0.9
Viola,4,G,7,0,36,-0.245087613,-0.339022677,0.900377358
Viola,4,G,7,0,3,-0.239428717,0.343043929,0.596981132
Viola,4,G,7,0,36,-0.229572408,-0.349716294,0.90754717
Viola,4,G,7,0,12,-0.227910841,0.350801532,0.591698113
Viola,4,G,7,0,12,-0.215294678,-0.3586831,0.913962264
Viola,4,G,7,0,6,-0.206730215,0.363687373,0.582264151
Viola,4,G,7,0,6,-0.203270068,0.365631667,0.580754717
Viola,4,G,7,0,6,-0.199794696,0.367541164,0.579245283
Viola,4,G,7,0,12,-0.197174032,0.368954801,0.578113208
Viola,4,G,7,0,36,-0.170454125,-0.382034201,0.933207547
Viola,4,G,7,0,36,-0.169547223,-0.382436544,0.933584906
Viola,4,G,7,0,36,-0.168640321,-0.382838887,0.933962264
Viola,4,G,7,0,36,-0.167733419,-0.38323688,0.934339623
Viola,4,G,7,0,24,-0.144734639,-0.392501637,0.943773585
Viola,4,G,7,0,36,-0.141006988,-0.393856553,0.945283019
Viola,4,G,7,0,36,-0.140071813,-0.394189301,0.945660377
Viola,4,G,7,0,24,-0.134449889,0.396142294,0.552075472
Viola,4,G,7,0,36,-0.133510364,0.396459819,0.551698113
Viola,4,G,7,0,3,-0.104996227,0.404945988,0.540377358
Viola,4,G,7,0,3,-0.104034954,0.405193918,0.54
Viola,4,G,7,0,3,-0.101151135,0.405922485,0.538867925
Viola,4,G,7,0,3,-0.100187687,0.406161716,0.538490566
Viola,4,G,7,0,12,-0.056364953,0.414521745,0.521509434
Viola,4,G,7,0,18,-0.054398911,0.414784899,0.520754717
Viola,4,G,7,0,36,-0.05341589,0.414911039,0.520377358
Viola,4,G,7,0,36,-0.052430694,-0.415037179,0.98
Viola,4,G,7,0,36,-0.050462477,-0.415280759,0.980754717
Viola,4,G,7,0,36,-0.048492085,-0.41551564,0.981509434
Viola,4,G,7,0,6,-0.047506889,0.415628731,0.518113208
Viola,4,G,7,0,36,-0.046521693,-0.415741822,0.982264151
Viola,4,G,7,0,36,-0.044549126,-0.41595713,0.983018868
Viola,4,G,7,0,36,-0.042576559,-0.416163738,0.983773585
Viola,4,G,7,0,18,-0.041589189,0.41626378,0.515849057
Viola,4,G,7,0,36,-0.040603993,-0.416361647,0.984528302
Viola,4,G,7,0,12,-0.038629251,0.416548682,0.514716981
Viola,4,G,7,0,36,-0.036652335,-0.416727018,0.986037736
Viola,4,G,7,0,24,-0.035664964,0.416814011,0.513584906
Viola,4,G,7,0,36,-0.034675418,-0.416896654,0.986792453
Viola,4,G,7,0,36,-0.032698502,-0.417055417,0.98754717
Viola,4,G,7,0,36,-0.030721585,-0.41720548,0.988301887
Viola,4,G,7,0,36,-0.02973204,0.417277249,0.511320755
Viola,4,G,7,0,36,-0.028742494,-0.417346843,0.989056604
Viola,4,G,7,0,36,-0.028742494,0.417346843,0.510943396
Viola,4,G,7,0,36,-0.026763403,-0.417479508,0.989811321
Viola,4,G,7,0,36,-0.024782137,-0.417601298,0.990566038
Viola,4,G,7,0,36,-0.022800871,-0.417714389,0.991320755
Viola,4,G,7,0,36,-0.02082178,-0.417816606,0.992075472
Viola,4,G,7,0,36,-0.018838339,-0.417912298,0.992830189
Viola,4,G,7,0,6,-0.017848793,0.417955794,0.506792453
Viola,4,G,7,0,36,-0.016857073,-0.417997116,0.993584906
Viola,4,G,7,0,36,-0.014875807,-0.41807106,0.994339623
Viola,4,G,7,0,12,-0.012892366,-0.418136305,0.99509434
Viola,4,G,7,0,36,-0.011900645,-0.418166753,0.995471698
Viola,4,G,7,0,18,0.001983441,-0.418332039,0.000754717
Viola,4,G,7,0,6,0.012892366,-0.418136305,0.00490566
Viola,4,G,7,0,6,0.016857073,-0.417997116,0.006415094
Viola,4,G,7,0,36,0.063237402,0.41352785,0.475849057
Viola,4,G,7,0,6,0.066177766,0.413068962,0.474716981
Viola,4,G,7,0,12,0.070090277,-0.412423038,0.026792453
Viola,4,G,7,0,12,0.077900075,-0.411018101,0.029811321
Viola,4,G,7,0,6,0.086653748,-0.409263017,0.033207547
Viola,4,G,7,0,6,0.104996227,0.404945988,0.459622642
Viola,4,G,7,0,12,0.121229124,0.400385379,0.453207547
Viola,4,G,7,0,24,0.126911943,0.398619421,0.450943396
Viola,4,G,7,0,12,0.13257084,-0.396775169,0.051320755
Viola,4,G,7,0,3,0.136326763,0.395498546,0.447169811
Viola,4,G,7,0,6,0.157681375,0.387479964,0.438490566
Viola,4,G,7,0,6,0.162263732,0.385583517,0.436603774
Viola,4,G,7,0,3,0.167733419,0.38323688,0.434339623
Viola,4,G,7,0,12,0.176771993,-0.379152557,0.069433962
Viola,4,G,7,0,3,0.176771993,0.379152557,0.430566038
Viola,4,G,7,0,3,0.197174032,0.368954801,0.421886792
Viola,4,G,7,0,3,0.198048312,0.368485038,0.421509434
Viola,4,G,7,0,3,0.198922591,0.368015276,0.421132075
Viola,4,G,7,0,3,0.199794696,0.367541164,0.420754717
Viola,4,G,7,0,12,0.200664627,-0.367067052,0.079622642
Viola,4,G,7,0,12,0.201534557,-0.366590765,0.08
Viola,4,G,7,0,18,0.227080058,-0.351340889,0.091320755
Viola,4,G,7,0,36,0.248293306,0.336682565,0.398867925
Viola,4,G,7,0,12,0.253845635,0.332515599,0.396226415
Viola,4,G,7,0,36,0.284195325,-0.306983147,0.118867925
Viola,4,G,7,0,6,0.285645934,-0.305632581,0.119622642
Viola,4,G,7,0,6,0.305969679,0.285284913,0.369433962
Viola,4,G,7,0,24,0.308662113,-0.282370647,0.132075472
Viola,4,G,7,0,3,0.315269233,0.27497189,0.364150943
Viola,4,G,7,0,12,0.31592168,-0.27422375,0.136226415
Viola,4,G,7,0,3,0.31592168,0.27422375,0.363773585
Viola,4,G,7,0,3,0.316569778,0.273473436,0.363396226
Viola,4,G,7,0,3,0.317217876,0.272723121,0.363018868
Viola,4,G,7,0,18,0.317863799,-0.271970631,0.137358491
Viola,4,G,7,0,6,0.324847164,-0.263588854,0.141509434
Viola,4,G,7,0,6,0.32733299,-0.260496252,0.143018868
Viola,4,G,7,0,3,0.346693287,0.234113443,0.344528302
Viola,4,G,7,0,3,0.347247867,0.233291359,0.344150943
Viola,4,G,7,0,3,0.347800273,0.2324671,0.343773585
Viola,4,G,7,0,3,0.348350504,0.231640667,0.343396226
Viola,4,G,7,0,24,0.355322994,-0.220794812,0.161509434
Viola,4,G,7,0,3,0.368250157,0.198485452,0.328679245
Viola,4,G,7,0,18,0.36965292,-0.195860437,0.17245283
Viola,4,G,7,0,3,0.371949535,0.191465115,0.325660377
Viola,4,G,7,0,3,0.38142525,0.171811216,0.317358491
Viola,4,G,7,0,12,0.383038971,-0.168187957,0.184150943
Viola,4,G,7,0,6,0.385777076,-0.161807019,0.186792453
Viola,4,G,7,0,6,0.388408615,0.155382584,0.310566038
Viola,4,G,7,0,6,0.40081382,0.119804614,0.296226415
Viola,4,G,7,0,24,0.40193168,-0.115996494,0.205283019
Viola,4,G,7,0,18,0.402477561,0.114089172,0.293962264
Viola,4,G,7,0,24,0.403280072,0.111224927,0.292830189
Viola,4,G,7,0,12,0.410550514,-0.08033588,0.219245283
Viola,4,G,7,0,12,0.41147264,0.075464271,0.278867925
Viola,4,G,7,0,12,0.411998947,0.072534781,0.277735849
Viola,4,G,7,0,12,0.412829731,0.067645773,0.275849057
Viola,4,G,7,0,6,0.413603969,0.062745891,0.273962264
Viola,4,G,7,0,24,0.413751857,0.061765045,0.273584906
Viola,4,G,7,0,12,0.414180297,0.058820331,0.27245283
Viola,4,G,7,0,36,0.414317311,0.057839485,0.272075472
Viola,4,G,7,0,12,0.414847969,0.0539074,0.270566038
Viola,4,G,7,0,12,0.415222039,-0.050953987,0.230566038
Viola,4,G,7,0,12,0.415459095,-0.04898577,0.231320755
Viola,4,G,7,0,12,0.415904934,-0.045042811,0.232830189
Viola,4,G,7,0,6,0.416311626,0.041097678,0.265660377
Viola,4,G,7,1,12,-0.413138556,0.121357439,0.704528302
Viola,4,G,7,1,6,-0.402388393,0.153277353,0.692075472
Viola,4,G,7,1,12,-0.399408882,0.160882718,0.689056604
Viola,4,G,7,1,12,-0.398641169,0.162774816,0.688301887
Viola,4,G,7,1,3,-0.379524453,0.203402732,0.671698113
Viola,4,G,7,1,12,-0.350444861,0.250196278,0.651320755
Viola,4,G,7,1,12,-0.338822593,-0.265724532,0.855849057
Viola,4,G,7,1,24,-0.32383587,0.283797332,0.635471698
Viola,4,G,7,1,36,-0.258843384,-0.344109594,0.897358491
Viola,4,G,7,1,24,-0.252268887,0.34895728,0.599622642
Viola,4,G,7,1,36,-0.251442453,-0.349553182,0.900754717
Viola,4,G,7,1,36,-0.25061167,-0.350149084,0.901132075
Viola,4,G,7,1,9,-0.25061167,0.350149084,0.598867925
Viola,4,G,7,1,24,-0.249780886,-0.350742812,0.901509434
Viola,4,G,7,1,12,-0.247279837,-0.352510945,0.902641509
Viola,4,G,7,1,12,-0.139356295,0.407418765,0.55245283
Viola,4,G,7,1,6,-0.062060821,0.426098341,0.523018868
Viola,4,G,7,1,12,-0.060040408,0.426387593,0.522264151
Viola,4,G,7,1,36,-0.059029114,0.426528957,0.521886792
Viola,4,G,7,1,6,0.077171509,0.423621215,0.471320755
Viola,4,G,7,1,12,0.097166855,-0.419486872,0.036226415
Viola,4,G,7,1,6,0.148018625,0.404352261,0.444150943
Viola,4,G,7,1,3,0.181025952,0.390692182,0.430943396
Viola,4,G,7,1,6,0.226832127,-0.366003562,0.088301887
Viola,4,G,7,1,18,0.246444704,-0.353095973,0.096981132
Viola,4,G,7,1,36,0.253921754,0.347756776,0.399622642
Viola,4,G,7,1,36,0.254746013,0.34715435,0.399245283
Viola,4,G,7,1,24,0.270915841,0.33468825,0.391698113
Viola,4,G,7,1,12,0.304295063,-0.304656084,0.12490566
Viola,4,G,7,1,12,0.305017105,-0.303934042,0.125283019
Viola,4,G,7,1,12,0.343802943,-0.259250077,0.147169811
Viola,4,G,7,1,3,0.392181937,0.177776763,0.317735849
Viola,4,G,7,1,12,0.396285833,-0.168429363,0.186037736
Viola,5,B,11,0,18,-0.49305687,0.444656127,0.633207547
Viola,5,C,0,-1,36,-0.431637622,0.184664435,0.685660377
Viola,5,C,0,-1,6,-0.171791643,0.436920273,0.559622642
Viola,5,C,0,-1,36,-0.102686562,-0.458113948,0.96490566
Viola,5,C,0,-1,36,-0.101599149,-0.458355353,0.965283019
Viola,5,C,0,-1,12,-0.100511736,-0.458594584,0.965660377
Viola,5,C,0,0,24,-0.470521327,-0.11075299,0.786792453
Viola,5,C,0,0,12,-0.461800277,0.142816443,0.702264151
Viola,5,C,0,0,12,-0.460771585,0.146098254,0.701132075
Viola,5,C,0,0,6,-0.45864678,-0.152637955,0.801132075
Viola,5,C,0,0,12,-0.456804703,0.158064144,0.696981132
Viola,5,C,0,0,12,-0.453329332,0.167776915,0.693584906
Viola,5,C,0,0,12,-0.452526821,0.169923468,0.692830189
Viola,5,C,0,0,18,-0.438827595,0.202695914,0.681132075
Viola,5,C,0,0,6,-0.43389944,0.213043734,0.677358491
Viola,5,C,0,0,18,-0.413564822,0.250239775,0.663396226
Viola,5,C,0,0,9,-0.412373017,0.252199292,0.662641509
Viola,5,C,0,0,12,-0.387323377,-0.289197424,0.852075472
Viola,5,C,0,0,6,-0.362778296,-0.319449247,0.86490566
Viola,5,C,0,0,12,-0.348818091,-0.334636054,0.871698113
Viola,5,C,0,0,12,-0.347226119,-0.336286746,0.87245283
Viola,5,C,0,0,18,-0.346427958,0.33710883,0.627169811
Viola,5,C,0,0,12,-0.335875704,-0.347626287,0.877735849
Viola,5,C,0,0,3,-0.214585685,0.433138251,0.573207547
Viola,5,C,0,0,3,-0.213556992,0.433644986,0.572830189
Viola,5,C,0,0,3,-0.2125283,0.43415172,0.57245283
Viola,5,C,0,0,3,-0.211499607,0.434654105,0.572075472
Viola,5,C,0,0,36,-0.15643955,-0.457363633,0.94754717
Viola,5,C,0,0,36,-0.130174182,-0.465521404,0.956603774
Viola,5,C,0,0,36,-0.12906937,-0.465828054,0.956981132
Viola,5,C,0,0,12,-0.127964559,-0.46613253,0.957358491
Viola,5,C,0,0,3,-0.103486898,0.47217202,0.534339623
Viola,5,C,0,0,3,-0.102366863,0.4724156,0.533962264
Viola,5,C,0,0,3,-0.096760162,0.473596531,0.532075472
Viola,5,C,0,0,3,-0.095637952,0.473822713,0.531698113
Viola,5,C,0,0,12,-0.008022931,-0.483311476,0.997358491
Viola,5,C,0,0,12,-0.004584532,-0.483357148,0.998490566
Viola,5,C,0,0,12,-0.001146133,-0.483376721,0.999622642
Viola,5,C,0,0,12,0.016041513,-0.483113567,0.005283019
Viola,5,C,0,0,6,0.066264759,0.478816112,0.478113208
Viola,5,C,0,0,12,0.067400018,0.47865735,0.477735849
Viola,5,C,0,0,24,0.112425431,-0.470123334,0.037358491
Viola,5,C,0,0,12,0.117990809,0.468757544,0.460754717
Viola,5,C,0,0,24,0.124645775,0.467030732,0.458490566
Viola,5,C,0,0,6,0.136783477,0.463622781,0.454339623
Viola,5,C,0,0,3,0.153181661,0.45846627,0.448679245
Viola,5,C,0,0,3,0.243837088,0.417370766,0.415849057
Viola,5,C,0,0,3,0.244826634,0.416792263,0.415471698
Viola,5,C,0,0,3,0.245814005,0.416211584,0.41509434
Viola,5,C,0,0,3,0.246799201,0.415626556,0.414716981
Viola,5,C,0,0,12,0.28040243,0.393739112,0.401509434
Viola,5,C,0,0,12,0.376077354,-0.303679587,0.141886792
Viola,5,C,0,0,3,0.390048433,0.285511095,0.350566038
Viola,5,C,0,0,3,0.390724804,0.284586794,0.350188679
Viola,5,C,0,0,3,0.392738693,0.281800843,0.349056604
Viola,5,C,0,0,3,0.393406364,0.280867842,0.348679245
Viola,5,C,0,0,3,0.394071861,0.279934842,0.348301887
Viola,5,C,0,0,3,0.394733008,0.278999667,0.347924528
Viola,5,C,0,0,3,0.428194873,0.224285407,0.326792453
Viola,5,C,0,0,3,0.438344784,0.20373548,0.319245283
Viola,5,C,0,0,12,0.443964533,-0.191184562,0.185283019
Viola,5,C,0,0,6,0.445312925,-0.188020191,0.186415094
Viola,5,C,0,0,6,0.448372904,0.180604036,0.310943396
Viola,5,C,0,0,12,0.45864678,0.152637955,0.301132075
Viola,5,C,0,0,12,0.459721144,0.149371367,0.3
Viola,5,C,0,0,18,0.462802872,0.139528106,0.296603774
Viola,5,C,0,0,36,0.465366991,-0.130726587,0.206415094
Viola,5,C,0,0,12,0.473935804,0.095074673,0.281509434
Viola,5,C,0,0,18,0.4746013,-0.091701518,0.219622642
Viola,5,C,0,0,12,0.475858349,0.084939986,0.278113208
Viola,5,C,0,0,6,0.476641286,0.080425048,0.276603774
Viola,5,C,0,0,24,0.476830496,0.079294139,0.276226415
Viola,5,C,0,0,18,0.479201056,0.063424437,0.270943396
Viola,5,C,0,1,12,-0.471543495,0.158172886,0.698490566
Viola,5,C,0,1,12,-0.470788831,0.160408606,0.697735849
Viola,5,C,0,1,18,-0.436694091,0.238056402,0.670566038
Viola,5,C,0,1,24,-0.418031913,0.269482631,0.658867925
Viola,5,C,0,1,9,-0.416750941,0.271461722,0.658113208
Viola,5,C,0,1,18,-0.363772191,0.339179264,0.630566038
Viola,5,C,0,1,24,-0.361349436,0.341756433,0.629433962
Viola,5,C,0,1,12,-0.360538226,0.342613314,0.629056604
Viola,5,C,0,1,24,-0.254952621,-0.42704874,0.914339623
Viola,5,C,0,1,3,-0.212302118,0.449777842,0.570188679
Viola,5,C,0,1,3,-0.211234279,0.450280226,0.569811321
Viola,5,C,0,1,3,-0.210166439,0.450780436,0.569433962
Viola,5,C,0,1,3,-0.209096425,0.451276296,0.569056604
Viola,5,C,0,1,3,-0.108784773,0.48532319,0.53509434
Viola,5,C,0,1,3,-0.10763429,0.485579819,0.534716981
Viola,5,C,0,1,12,-0.059994737,0.49373324,0.519245283
Viola,5,C,0,1,18,0.084494146,0.490136079,0.472830189
Viola,5,C,0,1,6,0.124830635,-0.481445476,0.040377358
Viola,5,C,0,1,12,0.131668287,-0.479620797,0.042641509
Viola,5,C,0,1,6,0.139608575,0.477369853,0.454716981
Viola,5,C,0,1,3,0.258991272,0.424610761,0.412830189
Viola,5,C,0,1,3,0.259998217,0.42399746,0.41245283
Viola,5,C,0,1,3,0.261002986,0.423379809,0.412075472
Viola,5,C,0,1,3,0.262005581,0.422757809,0.411698113
Viola,5,C,0,1,3,0.440036798,0.231819002,0.327169811
Viola,5,C,0,1,18,0.48008621,-0.129961049,0.207924528
Viola,5,C,0,2,12,-0.422179306,0.289480151,0.654339623
Viola,5,D,2,-1,12,-0.474810083,0.148075171,0.701886792
Viola,5,D,2,-1,18,0.072850131,0.491999904,0.476603774
Viola,5,D,2,-1,3,0.402723317,0.291865935,0.349811321
Viola,5,D,2,-1,3,0.403414911,0.290911187,0.349433962
Viola,5,D,2,-1,3,0.450030121,0.211767111,0.32
Viola,5,D,2,-1,3,0.450530331,0.210699272,0.319622642
Viola,5,D,2,0,24,-0.495962436,-0.126714034,0.789811321
Viola,5,D,2,0,12,-0.490103456,0.147759821,0.703396226
Viola,5,D,2,0,12,-0.489396638,0.150082535,0.702641509
Viola,5,D,2,0,6,-0.436063392,0.268110316,0.662264151
Viola,5,D,2,0,12,-0.409443527,-0.307228903,0.85245283
Viola,5,D,2,0,6,-0.375224823,0.348196091,0.630943396
Viola,5,D,2,0,12,-0.372738997,0.350858077,0.629811321
Viola,5,D,2,0,12,-0.370233598,-0.35350049,0.871320755
Viola,5,D,2,0,18,-0.369394115,0.354376945,0.628301887
Viola,5,D,2,0,12,-0.261357483,-0.440143364,0.914716981
Viola,5,D,2,0,3,-0.114330578,0.498961521,0.535849057
Viola,5,D,2,0,3,-0.113145298,0.499231199,0.535471698
Viola,5,D,2,0,6,-0.031537145,0.510920886,0.509811321
Viola,5,D,2,0,6,0.12377367,0.496704052,0.461132075
Viola,5,D,2,0,12,0.129652224,-0.495201247,0.040754717
Viola,5,D,2,0,6,0.136683435,-0.493306974,0.043018868
Viola,5,D,2,0,12,0.142522841,0.491651932,0.45509434
Viola,5,D,2,0,36,0.161067578,0.485892994,0.449056604
Viola,5,D,2,0,6,0.270689659,0.43446707,0.411320755
Viola,5,D,2,0,12,0.436063392,-0.268110316,0.162264151
Viola,5,D,2,0,3,0.452322387,0.239663598,0.32754717
Viola,5,D,2,1,6,-0.440830609,0.288636319,0.657735849
Viola,5,D,2,1,3,-0.215838384,0.480684287,0.567169811
Viola,5,D,2,1,3,-0.214696601,0.481195371,0.566792453
Viola,5,D,2,1,3,-0.213556992,0.481702105,0.566415094
Viola,5,D,2,1,3,-0.212413034,0.482206665,0.566037736
Viola,5,D,2,1,12,0.172892105,-0.497745793,0.053207547
Viola,5,D,2,1,12,0.518719811,-0.092591022,0.221886792
Viola,5,E,4,-1,6,-0.261472748,0.45746585,0.582641509
Viola,5,E,4,-1,6,-0.257123097,0.459925577,0.581132075
Viola,5,E,4,-1,6,-0.252749523,0.462341809,0.579622642
Viola,5,E,4,-1,3,-0.220385945,0.478616028,0.568679245
Viola,5,E,4,-1,3,-0.219250686,0.479135811,0.568301887
Viola,5,E,4,-1,3,-0.218115427,0.479655595,0.567924528
Viola,5,E,4,-1,3,-0.216975818,0.480171028,0.56754717
Viola,5,E,4,-1,3,-0.120119963,0.513043516,0.536603774
Viola,5,E,4,-1,3,-0.118902061,0.513328418,0.536226415
Viola,5,E,4,-1,12,-0.056112673,0.523921993,0.516981132
Viola,5,E,4,-1,6,-0.033709796,0.525840189,0.510188679
Viola,5,E,4,-1,6,-0.031215271,0.525992427,0.509433962
Viola,5,E,4,-1,6,-0.029966921,0.526066371,0.509056604
Viola,5,E,4,-1,6,0.075942732,0.521416594,0.476981132
Viola,5,E,4,-1,6,0.126194251,0.511584208,0.461509434
Viola,5,E,4,-1,18,0.468492215,-0.241162053,0.174339623
Viola,5,E,4,-1,3,0.476236769,0.225481561,0.320377358
Viola,5,E,4,0,6,-0.401068274,0.36515973,0.63245283
Viola,5,E,4,0,12,-0.398460658,0.368004402,0.631320755
Viola,5,E,4,0,12,-0.393184532,-0.373635025,0.870943396
Viola,5,E,4,0,3,-0.217476028,0.496891087,0.565660377
Viola,5,E,4,0,3,-0.216297273,0.497406521,0.565283019
Viola,5,E,4,0,3,-0.215118517,0.497917605,0.56490566
Viola,5,E,4,0,3,-0.213937587,0.498426514,0.564528302
Viola,5,E,4,0,6,0.146067807,-0.522362643,0.043396226
Viola,5,E,4,0,6,0.312539826,0.443301211,0.402264151
