AgeGrp,Year,Male,Female,Total
73,1967,0.059,0.051,0.11
73,1968,0.066,0.056,0.122
73,1969,0.073,0.06,0.133
73,1970,0.082,0.063,0.145
73,1971,0.083,0.064,0.147
73,1972,0.087,0.065,0.152
73,1973,0.088,0.07,0.158
73,1974,0.093,0.073,0.166
73,1975,0.095,0.075,0.17
73,1976,0.1,0.077,0.177
73,1977,0.1,0.076,0.176
73,1978,0.103,0.08,0.183
73,1979,0.109,0.082,0.191
73,1980,0.108,0.084,0.192
73,1981,0.108,0.081,0.189
73,1982,0.104,0.079,0.183
73,1983,0.098,0.075,0.173
73,1984,0.101,0.078,0.179
73,1985,0.102,0.082,0.184
73,1986,0.097,0.079,0.176
73,1987,0.094,0.077,0.171
73,1988,0.099,0.075,0.174
73,1989,0.116,0.081,0.197
73,1990,0.132,0.09,0.222
73,1991,0.14,0.089,0.229
73,1992,0.146,0.09,0.236
73,1993,0.154,0.095,0.249
73,1994,0.171,0.098,0.269
73,1995,0.186,0.103,0.289
73,1996,0.194,0.11,0.304
73,1997,0.198,0.111,0.309
73,1998,0.206,0.12,0.326
73,1999,0.209,0.126,0.335
73,2000,0.211,0.137,0.348
73,2001,0.225,0.139,0.364
73,2002,0.238,0.146,0.384
73,2003,0.266,0.157,0.423
73,2004,0.286,0.164,0.45
73,2005,0.304,0.19,0.494
73,2006,0.292,0.182,0.474
73,2007,0.393,0.245,0.638
73,2008,0.44,0.277,0.717
73,2009,0.44,0.294,0.734
73,2010,0.397,0.277,0.674
73,2011,0.41,0.303,0.713
73,2012,0.484,0.345,0.829
73,2013,0.544,0.381,0.925
73,2014,0.584,0.413,0.997
73,2015,0.464,0.323,0.787
73,2016,0.449,0.348,0.797
73,2017,0.564,0.471,1.035
73,2018,0.694,0.535,1.229
73,2019,0.795,0.601,1.396
73,2020,0.818,0.569,1.387
73,2021,0.838,0.567,1.405
73,2022,0.922,0.618,1.54
73,2023,1.05,0.684,1.734
73,2024,1.21,0.781,1.991
73,2025,1.418,0.854,2.272
73,2026,1.325,0.872,2.197
73,2027,1.273,0.915,2.188
73,2028,1.351,0.995,2.346
73,2029,1.513,1.051,2.564
73,2030,1.682,1.119,2.801
73,2031,1.942,1.229,3.171
73,2032,2.311,1.313,3.624
73,2033,2.757,1.459,4.216
73,2034,2.985,1.586,4.571
73,2035,3.287,1.684,4.971
73,2036,3.921,1.821,5.742
73,2037,4.312,1.92,6.232
73,2038,4.685,2.093,6.778
73,2039,5.121,2.263,7.384
73,2040,5.525,2.428,7.953
73,2041,6.126,2.586,8.712
73,2042,6.851,2.78,9.631
73,2043,7.891,2.999,10.89
73,2044,8.923,3.181,12.104
73,2045,9.798,3.348,13.146
73,2046,10.641,3.617,14.258
73,2047,11.318,3.952,15.27
73,2048,12.371,4.341,16.712
73,2049,13.456,4.833,18.289
73,2050,14.512,5.336,19.848
73,2051,15.975,5.815,21.79
73,2052,17.56,6.274,23.834
73,2053,19.548,6.769,26.317
73,2054,21.054,7.283,28.337
73,2055,21.965,7.638,29.603
73,2056,23.143,8.125,31.268
73,2057,23.209,8.603,31.812
73,2058,22.97,8.968,31.938
73,2059,22.749,9.263,32.012
73,2060,21.522,9.452,30.974
73,2061,21.429,9.527,30.956
73,2062,21.485,9.247,30.732
73,2063,19.376,8.543,27.919
73,2064,16.142,7.865,24.007
73,2065,13.982,7.122,21.104
73,2066,13.425,6.291,19.716
73,2067,12.978,5.378,18.356
73,2068,11.935,4.109,16.044
73,2069,11.276,2.8,14.076
73,2070,11.385,1.767,13.152
73,2071,10.787,1.284,12.071
73,2072,8.856,1.256,10.112
73,2073,6.192,1.519,7.711
73,2074,3.576,2.141,5.717
73,2075,2.231,3.069,5.3
73,2076,2.159,4.063,6.222
73,2077,3.384,5.619,9.003
73,2078,5.859,7.882,13.741
73,2079,7.197,8.746,15.943
73,2080,8.803,9.633,18.436
73,2081,10.279,10.519,20.798
73,2082,11.484,11.391,22.875
73,2083,12.373,12.136,24.509
73,2084,12.943,12.768,25.711
73,2085,13.271,13.268,26.539
73,2086,13.557,13.618,27.175
73,2087,13.848,13.922,27.77
73,2088,14.08,14.121,28.201
73,2089,14.163,14.165,28.328
73,2090,14.026,14.049,28.075
73,2091,13.869,13.823,27.692
73,2092,13.525,13.343,26.868
73,2093,13.518,13.294,26.812
73,2094,13.377,13.315,26.692
73,2095,12.111,12.103,24.214
73,2096,11.321,11.325,22.646
73,2097,11.077,11.071,22.148
73,2098,10.868,10.855,21.723
73,2099,10.707,10.687,21.394
73,2100,10.623,10.595,21.218
73,2101,10.626,10.588,21.214
74,1950,0.018,0.022,0.04
74,1951,0.02,0.021,0.041
74,1952,0.02,0.023,0.043
74,1953,0.021,0.024,0.045
74,1954,0.022,0.025,0.047
74,1955,0.022,0.026,0.048
74,1956,0.023,0.027,0.05
74,1957,0.024,0.028,0.052
74,1958,0.024,0.029,0.053
74,1959,0.026,0.03,0.056
74,1960,0.027,0.031,0.058
74,1961,0.029,0.032,0.061
74,1962,0.033,0.034,0.067
74,1963,0.036,0.036,0.072
74,1964,0.04,0.039,0.079
74,1965,0.043,0.041,0.084
74,1966,0.049,0.043,0.092
74,1967,0.054,0.046,0.1
74,1968,0.06,0.05,0.11
74,1969,0.066,0.055,0.121
74,1970,0.073,0.058,0.131
74,1971,0.076,0.059,0.135
74,1972,0.077,0.061,0.138
74,1973,0.081,0.062,0.143
74,1974,0.082,0.066,0.148
74,1975,0.087,0.069,0.156
74,1976,0.089,0.071,0.16
74,1977,0.093,0.072,0.165
74,1978,0.093,0.072,0.165
74,1979,0.096,0.075,0.171
74,1980,0.1,0.077,0.177
74,1981,0.099,0.078,0.177
74,1982,0.098,0.074,0.172
74,1983,0.093,0.072,0.165
74,1984,0.087,0.067,0.154
74,1985,0.089,0.07,0.159
74,1986,0.09,0.074,0.164
74,1987,0.09,0.074,0.164
74,1988,0.09,0.074,0.164
74,1989,0.095,0.072,0.167
74,1990,0.111,0.077,0.188
74,1991,0.125,0.085,0.21
74,1992,0.132,0.083,0.215
74,1993,0.137,0.085,0.222
74,1994,0.142,0.089,0.231
74,1995,0.157,0.091,0.248
74,1996,0.168,0.095,0.263
74,1997,0.174,0.102,0.276
74,1998,0.183,0.105,0.288
74,1999,0.188,0.113,0.301
74,2000,0.189,0.118,0.307
74,2001,0.19,0.127,0.317
74,2002,0.204,0.129,0.333
74,2003,0.217,0.135,0.352
74,2004,0.243,0.145,0.388
74,2005,0.278,0.169,0.447
74,2006,0.297,0.189,0.486
74,2007,0.344,0.196,0.54
74,2008,0.412,0.246,0.658
74,2009,0.418,0.278,0.696
74,2010,0.366,0.264,0.63
74,2011,0.362,0.275,0.637
74,2012,0.444,0.323,0.767
74,2013,0.508,0.36,0.868
74,2014,0.536,0.379,0.915
74,2015,0.437,0.312,0.749
74,2016,0.399,0.313,0.712
74,2017,0.514,0.438,0.952
74,2018,0.6,0.47,1.07
74,2019,0.723,0.543,1.266
74,2020,0.713,0.546,1.259
74,2021,0.672,0.511,1.183
74,2022,0.786,0.543,1.329
74,2023,0.897,0.606,1.503
74,2024,1.021,0.671,1.692
74,2025,1.178,0.766,1.944
74,2026,1.382,0.838,2.22
74,2027,1.292,0.857,2.149
74,2028,1.242,0.899,2.141
74,2029,1.319,0.978,2.297
74,2030,1.477,1.033,2.51
74,2031,1.643,1.1,2.743
74,2032,1.898,1.208,3.106
74,2033,2.26,1.291,3.551
74,2034,2.698,1.436,4.134
74,2035,2.922,1.561,4.483
74,2036,3.22,1.658,4.878
74,2037,3.843,1.794,5.637
74,2038,4.228,1.892,6.12
74,2039,4.595,2.062,6.657
74,2040,5.025,2.231,7.256
74,2041,5.424,2.394,7.818
74,2042,6.016,2.55,8.566
74,2043,6.73,2.742,9.472
74,2044,7.754,2.959,10.713
74,2045,8.771,3.139,11.91
74,2046,9.635,3.305,12.94
74,2047,10.467,3.571,14.038
74,2048,11.137,3.903,15.04
74,2049,12.177,4.289,16.466
74,2050,13.248,4.775,18.023
74,2051,14.293,5.274,19.567
74,2052,15.738,5.749,21.487
74,2053,17.304,6.203,23.507
74,2054,19.268,6.695,25.963
74,2055,20.757,7.205,27.962
74,2056,21.661,7.557,29.218
74,2057,22.828,8.041,30.869
74,2058,22.898,8.515,31.413
74,2059,22.668,8.878,31.546
74,2060,22.455,9.172,31.627
74,2061,21.249,9.36,30.609
74,2062,21.161,9.436,30.597
74,2063,21.221,9.161,30.382
74,2064,19.142,8.464,27.606
74,2065,15.951,7.794,23.745
74,2066,13.819,7.059,20.878
74,2067,13.271,6.236,19.507
74,2068,12.832,5.332,18.164
74,2069,11.803,4.075,15.878
74,2070,11.154,2.777,13.931
74,2071,11.263,1.752,13.015
74,2072,10.673,1.274,11.947
74,2073,8.764,1.246,10.01
74,2074,6.129,1.508,7.637
74,2075,3.541,2.125,5.666
74,2076,2.21,3.047,5.257
74,2077,2.138,4.034,6.172
74,2078,3.351,5.579,8.93
74,2079,5.804,7.827,13.631
74,2080,7.131,8.686,15.817
74,2081,8.723,9.569,18.292
74,2082,10.188,10.45,20.638
74,2083,11.384,11.318,22.702
74,2084,12.267,12.06,24.327
74,2085,12.834,12.689,25.523
74,2086,13.161,13.187,26.348
74,2087,13.447,13.536,26.983
74,2088,13.737,13.841,27.578
74,2089,13.969,14.04,28.009
74,2090,14.053,14.085,28.138
74,2091,13.92,13.971,27.891
74,2092,13.766,13.748,27.514
74,2093,13.426,13.271,26.697
74,2094,13.42,13.224,26.644
74,2095,13.282,13.246,26.528
74,2096,12.026,12.042,24.068
74,2097,11.243,11.269,22.512
74,2098,11.002,11.018,22.02
74,2099,10.796,10.803,21.599
74,2100,10.637,10.637,21.274
74,2101,10.555,10.546,21.101
75,1950,0.016,0.019,0.035
75,1951,0.016,0.02,0.036
75,1952,0.018,0.02,0.038
75,1953,0.018,0.021,0.039
75,1954,0.019,0.022,0.041
75,1955,0.02,0.023,0.043
75,1956,0.02,0.024,0.044
75,1957,0.021,0.025,0.046
75,1958,0.021,0.026,0.047
75,1959,0.022,0.027,0.049
75,1960,0.025,0.028,0.053
75,1961,0.026,0.029,0.055
75,1962,0.029,0.031,0.06
75,1963,0.032,0.032,0.064
75,1964,0.036,0.034,0.07
75,1965,0.04,0.037,0.077
75,1966,0.043,0.039,0.082
75,1967,0.049,0.041,0.09
75,1968,0.054,0.045,0.099
75,1969,0.061,0.049,0.11
75,1970,0.066,0.053,0.119
75,1971,0.067,0.055,0.122
75,1972,0.071,0.055,0.126
75,1973,0.072,0.057,0.129
75,1974,0.076,0.058,0.134
75,1975,0.077,0.062,0.139
75,1976,0.081,0.065,0.146
75,1977,0.083,0.067,0.15
75,1978,0.085,0.067,0.152
75,1979,0.086,0.067,0.153
75,1980,0.088,0.07,0.158
75,1981,0.092,0.072,0.164
75,1982,0.09,0.072,0.162
75,1983,0.088,0.067,0.155
75,1984,0.082,0.065,0.147
75,1985,0.074,0.059,0.133
75,1986,0.076,0.062,0.138
75,1987,0.083,0.069,0.152
75,1988,0.086,0.071,0.157
75,1989,0.085,0.07,0.155
75,1990,0.09,0.068,0.158
75,1991,0.105,0.072,0.177
75,1992,0.118,0.08,0.198
75,1993,0.122,0.078,0.2
75,1994,0.126,0.079,0.205
75,1995,0.13,0.083,0.213
75,1996,0.142,0.084,0.226
75,1997,0.149,0.087,0.236
75,1998,0.16,0.097,0.257
75,1999,0.168,0.099,0.267
75,2000,0.17,0.105,0.275
75,2001,0.169,0.109,0.278
75,2002,0.169,0.117,0.286
75,2003,0.183,0.118,0.301
75,2004,0.195,0.123,0.318
75,2005,0.218,0.133,0.351
75,2006,0.271,0.165,0.436
75,2007,0.296,0.172,0.468
75,2008,0.363,0.21,0.573
75,2009,0.39,0.235,0.625
75,2010,0.332,0.246,0.578
75,2011,0.324,0.246,0.57
75,2012,0.405,0.298,0.703
75,2013,0.478,0.343,0.821
75,2014,0.502,0.356,0.858
75,2015,0.425,0.291,0.716
75,2016,0.402,0.304,0.706
75,2017,0.503,0.404,0.907
75,2018,0.558,0.436,0.994
75,2019,0.621,0.447,1.068
75,2020,0.638,0.491,1.129
75,2021,0.577,0.49,1.067
75,2022,0.625,0.488,1.113
75,2023,0.761,0.531,1.292
75,2024,0.869,0.592,1.461
75,2025,0.991,0.657,1.648
75,2026,1.144,0.75,1.894
75,2027,1.342,0.821,2.163
75,2028,1.256,0.839,2.095
75,2029,1.208,0.881,2.089
75,2030,1.284,0.959,2.243
75,2031,1.438,1.014,2.452
75,2032,1.601,1.079,2.68
75,2033,1.851,1.186,3.037
75,2034,2.205,1.268,3.473
75,2035,2.634,1.41,4.044
75,2036,2.854,1.534,4.388
75,2037,3.147,1.629,4.776
75,2038,3.757,1.763,5.52
75,2039,4.136,1.861,5.997
75,2040,4.497,2.029,6.526
75,2041,4.92,2.195,7.115
75,2042,5.313,2.356,7.669
75,2043,5.895,2.511,8.406
75,2044,6.598,2.701,9.299
75,2045,7.605,2.915,10.52
75,2046,8.606,3.093,11.699
75,2047,9.457,3.258,12.715
75,2048,10.277,3.521,13.798
75,2049,10.939,3.849,14.788
75,2050,11.964,4.231,16.195
75,2051,13.021,4.712,17.733
75,2052,14.052,5.205,19.257
75,2053,15.477,5.675,21.152
75,2054,17.022,6.125,23.147
75,2055,18.96,6.612,25.572
75,2056,20.431,7.117,27.548
75,2057,21.326,7.466,28.792
75,2058,22.481,7.946,30.427
75,2059,22.556,8.417,30.973
75,2060,22.336,8.777,31.113
75,2061,22.131,9.07,31.201
75,2062,20.948,9.258,30.206
75,2063,20.866,9.335,30.201
75,2064,20.93,9.064,29.994
75,2065,18.884,8.377,27.261
75,2066,15.739,7.715,23.454
75,2067,13.639,6.989,20.628
75,2068,13.102,6.175,19.277
75,2069,12.671,5.281,17.952
75,2070,11.657,4.037,15.694
75,2071,11.018,2.751,13.769
75,2072,11.129,1.736,12.865
75,2073,10.548,1.263,11.811
75,2074,8.663,1.235,9.898
75,2075,6.06,1.495,7.555
75,2076,3.501,2.107,5.608
75,2077,2.185,3.021,5.206
75,2078,2.115,4.001,6.116
75,2079,3.316,5.535,8.851
75,2080,5.744,7.766,13.51
75,2081,7.058,8.62,15.678
75,2082,8.635,9.496,18.131
75,2083,10.087,10.372,20.459
75,2084,11.273,11.235,22.508
75,2085,12.149,11.974,24.123
75,2086,12.713,12.6,25.313
75,2087,13.039,13.096,26.135
75,2088,13.324,13.445,26.769
75,2089,13.614,13.749,27.363
75,2090,13.846,13.949,27.795
75,2091,13.932,13.995,27.927
75,2092,13.801,13.884,27.685
75,2093,13.65,13.663,27.313
75,2094,13.315,13.191,26.506
75,2095,13.311,13.145,26.456
75,2096,13.176,13.169,26.345
75,2097,11.932,11.973,23.905
75,2098,11.157,11.206,22.363
75,2099,10.919,10.957,21.876
75,2100,10.715,10.745,21.46
75,2101,10.559,10.581,21.14
76,1950,0.014,0.016,0.03
76,1951,0.014,0.017,0.031
76,1952,0.015,0.019,0.034
76,1953,0.017,0.018,0.035
76,1954,0.016,0.019,0.035
76,1955,0.017,0.02,0.037
76,1956,0.018,0.021,0.039
76,1957,0.019,0.022,0.041
76,1958,0.019,0.023,0.042
76,1959,0.019,0.024,0.043
76,1960,0.02,0.025,0.045
76,1961,0.023,0.026,0.049
76,1962,0.025,0.028,0.053
76,1963,0.028,0.03,0.058
76,1964,0.032,0.031,0.063
76,1965,0.036,0.033,0.069
76,1966,0.04,0.035,0.075
76,1967,0.043,0.037,0.08
76,1968,0.049,0.039,0.088
76,1969,0.053,0.044,0.097
76,1970,0.061,0.047,0.108
76,1971,0.061,0.05,0.111
76,1972,0.062,0.051,0.113
76,1973,0.065,0.052,0.117
76,1974,0.066,0.053,0.119
76,1975,0.07,0.054,0.124
76,1976,0.071,0.058,0.129
76,1977,0.075,0.061,0.136
76,1978,0.077,0.063,0.14
76,1979,0.078,0.062,0.14
76,1980,0.078,0.062,0.14
76,1981,0.081,0.065,0.146
76,1982,0.083,0.067,0.15
76,1983,0.081,0.066,0.147
76,1984,0.077,0.06,0.137
76,1985,0.07,0.057,0.127
76,1986,0.062,0.051,0.113
76,1987,0.07,0.057,0.127
76,1988,0.079,0.066,0.145
76,1989,0.081,0.067,0.148
76,1990,0.081,0.067,0.148
76,1991,0.087,0.065,0.152
76,1992,0.1,0.068,0.168
76,1993,0.111,0.076,0.187
76,1994,0.113,0.072,0.185
76,1995,0.116,0.073,0.189
76,1996,0.118,0.076,0.194
76,1997,0.127,0.077,0.204
76,1998,0.137,0.082,0.219
76,1999,0.148,0.091,0.239
76,2000,0.152,0.093,0.245
76,2001,0.151,0.097,0.248
76,2002,0.148,0.1,0.248
76,2003,0.147,0.107,0.254
76,2004,0.161,0.107,0.268
76,2005,0.17,0.112,0.282
76,2006,0.209,0.125,0.334
76,2007,0.259,0.147,0.406
76,2008,0.31,0.182,0.492
76,2009,0.354,0.221,0.575
76,2010,0.3,0.214,0.514
76,2011,0.284,0.22,0.504
76,2012,0.371,0.269,0.64
76,2013,0.447,0.32,0.767
76,2014,0.47,0.335,0.805
76,2015,0.415,0.275,0.69
76,2016,0.409,0.284,0.693
76,2017,0.506,0.386,0.892
76,2018,0.523,0.395,0.918
76,2019,0.548,0.403,0.951
76,2020,0.547,0.416,0.963
76,2021,0.508,0.437,0.945
76,2022,0.532,0.467,0.999
76,2023,0.603,0.476,1.079
76,2024,0.735,0.518,1.253
76,2025,0.84,0.578,1.418
76,2026,0.958,0.641,1.599
76,2027,1.107,0.733,1.84
76,2028,1.3,0.802,2.102
76,2029,1.217,0.82,2.037
76,2030,1.171,0.861,2.032
76,2031,1.246,0.938,2.184
76,2032,1.397,0.992,2.389
76,2033,1.556,1.057,2.613
76,2034,1.799,1.161,2.96
76,2035,2.145,1.242,3.387
76,2036,2.564,1.382,3.946
76,2037,2.78,1.504,4.284
76,2038,3.067,1.598,4.665
76,2039,3.665,1.73,5.395
76,2040,4.036,1.826,5.862
76,2041,4.391,1.992,6.383
76,2042,4.806,2.156,6.962
76,2043,5.192,2.314,7.506
76,2044,5.764,2.467,8.231
76,2045,6.454,2.655,9.109
76,2046,7.442,2.867,10.309
76,2047,8.425,3.043,11.468
76,2048,9.261,3.205,12.466
76,2049,10.069,3.465,13.534
76,2050,10.721,3.789,14.51
76,2051,11.73,4.166,15.896
76,2052,12.771,4.641,17.412
76,2053,13.787,5.128,18.915
76,2054,15.19,5.593,20.783
76,2055,16.712,6.038,22.75
76,2056,18.62,6.52,25.14
76,2057,20.071,7.019,27.09
76,2058,20.957,7.366,28.323
76,2059,22.099,7.841,29.94
76,2060,22.18,8.308,30.488
76,2061,21.969,8.665,30.634
76,2062,21.774,8.956,30.73
76,2063,20.615,9.144,29.759
76,2064,20.54,9.222,29.762
76,2065,20.609,8.956,29.565
76,2066,18.599,8.279,26.878
76,2067,15.506,7.627,23.133
76,2068,13.44,6.91,20.35
76,2069,12.914,6.107,19.021
76,2070,12.492,5.223,17.715
76,2071,11.495,3.994,15.489
76,2072,10.868,2.723,13.591
76,2073,10.979,1.719,12.698
76,2074,10.409,1.25,11.659
76,2075,8.551,1.223,9.774
76,2076,5.983,1.48,7.463
76,2077,3.457,2.087,5.544
76,2078,2.158,2.993,5.151
76,2079,2.09,3.964,6.054
76,2080,3.276,5.485,8.761
76,2081,5.677,7.697,13.374
76,2082,6.976,8.545,15.521
76,2083,8.537,9.415,17.952
76,2084,9.974,10.285,20.259
76,2085,11.149,11.143,22.292
76,2086,12.018,11.876,23.894
76,2087,12.578,12.5,25.078
76,2088,12.903,12.994,25.897
76,2089,13.188,13.341,26.529
76,2090,13.477,13.645,27.122
76,2091,13.709,13.846,27.555
76,2092,13.796,13.894,27.69
76,2093,13.669,13.785,27.454
76,2094,13.522,13.567,27.089
76,2095,13.192,13.1,26.292
76,2096,13.19,13.057,26.247
76,2097,13.058,13.082,26.14
76,2098,11.827,11.895,23.722
76,2099,11.06,11.134,22.194
76,2100,10.826,10.888,21.714
76,2101,10.626,10.678,21.304
77,1950,0.011,0.014,0.025
77,1951,0.013,0.014,0.027
77,1952,0.013,0.016,0.029
77,1953,0.013,0.017,0.03
77,1954,0.015,0.016,0.031
77,1955,0.014,0.017,0.031
77,1956,0.015,0.018,0.033
77,1957,0.016,0.019,0.035
77,1958,0.017,0.02,0.037
77,1959,0.017,0.021,0.038
77,1960,0.017,0.022,0.039
77,1961,0.019,0.022,0.041
77,1962,0.023,0.024,0.047
77,1963,0.025,0.026,0.051
77,1964,0.027,0.028,0.055
77,1965,0.032,0.029,0.061
77,1966,0.035,0.031,0.066
77,1967,0.039,0.034,0.073
77,1968,0.043,0.035,0.078
77,1969,0.049,0.038,0.087
77,1970,0.052,0.043,0.095
77,1971,0.055,0.044,0.099
77,1972,0.055,0.046,0.101
77,1973,0.057,0.047,0.104
77,1974,0.059,0.048,0.107
77,1975,0.06,0.05,0.11
77,1976,0.064,0.05,0.114
77,1977,0.065,0.054,0.119
77,1978,0.069,0.057,0.126
77,1979,0.071,0.059,0.13
77,1980,0.071,0.057,0.128
77,1981,0.071,0.057,0.128
77,1982,0.073,0.06,0.133
77,1983,0.075,0.06,0.135
77,1984,0.071,0.06,0.131
77,1985,0.066,0.054,0.12
77,1986,0.059,0.05,0.109
77,1987,0.056,0.047,0.103
77,1988,0.066,0.054,0.12
77,1989,0.074,0.062,0.136
77,1990,0.077,0.063,0.14
77,1991,0.076,0.063,0.139
77,1992,0.083,0.061,0.144
77,1993,0.094,0.063,0.157
77,1994,0.102,0.071,0.173
77,1995,0.103,0.066,0.169
77,1996,0.105,0.067,0.172
77,1997,0.106,0.069,0.175
77,1998,0.117,0.074,0.191
77,1999,0.126,0.078,0.204
77,2000,0.134,0.086,0.22
77,2001,0.136,0.086,0.222
77,2002,0.133,0.09,0.223
77,2003,0.127,0.092,0.219
77,2004,0.125,0.097,0.222
77,2005,0.139,0.098,0.237
77,2006,0.165,0.105,0.27
77,2007,0.216,0.121,0.337
77,2008,0.275,0.164,0.439
77,2009,0.324,0.203,0.527
77,2010,0.272,0.194,0.466
77,2011,0.245,0.195,0.44
77,2012,0.33,0.245,0.575
77,2013,0.416,0.293,0.709
77,2014,0.436,0.311,0.747
77,2015,0.393,0.258,0.651
77,2016,0.408,0.269,0.677
77,2017,0.491,0.354,0.845
77,2018,0.494,0.372,0.866
77,2019,0.477,0.355,0.832
77,2020,0.474,0.37,0.844
77,2021,0.424,0.366,0.79
77,2022,0.465,0.414,0.879
77,2023,0.511,0.453,0.964
77,2024,0.58,0.462,1.042
77,2025,0.707,0.503,1.21
77,2026,0.809,0.562,1.371
77,2027,0.923,0.624,1.547
77,2028,1.067,0.713,1.78
77,2029,1.254,0.781,2.035
77,2030,1.175,0.799,1.974
77,2031,1.132,0.84,1.972
77,2032,1.205,0.915,2.12
77,2033,1.352,0.968,2.32
77,2034,1.508,1.032,2.54
77,2035,1.744,1.134,2.878
77,2036,2.081,1.214,3.295
77,2037,2.489,1.351,3.84
77,2038,2.701,1.47,4.171
77,2039,2.982,1.563,4.545
77,2040,3.564,1.693,5.257
77,2041,3.928,1.788,5.716
77,2042,4.275,1.951,6.226
77,2043,4.682,2.112,6.794
77,2044,5.061,2.268,7.329
77,2045,5.621,2.419,8.04
77,2046,6.297,2.604,8.901
77,2047,7.264,2.812,10.076
77,2048,8.227,2.986,11.213
77,2049,9.048,3.147,12.195
77,2050,9.841,3.403,13.244
77,2051,10.483,3.723,14.206
77,2052,11.474,4.094,15.568
77,2053,12.497,4.562,17.059
77,2054,13.495,5.042,18.537
77,2055,14.875,5.501,20.376
77,2056,16.371,5.941,22.312
77,2057,18.246,6.416,24.662
77,2058,19.675,6.91,26.585
77,2059,20.55,7.253,27.803
77,2060,21.678,7.724,29.402
77,2061,21.764,8.185,29.949
77,2062,21.563,8.54,30.103
77,2063,21.378,8.829,30.207
77,2064,20.247,9.016,29.263
77,2065,20.179,9.095,29.274
77,2066,20.252,8.835,29.087
77,2067,18.283,8.169,26.452
77,2068,15.247,7.527,22.774
77,2069,13.219,6.822,20.041
77,2070,12.705,6.03,18.735
77,2071,12.294,5.159,17.453
77,2072,11.315,3.945,15.26
77,2073,10.701,2.69,13.391
77,2074,10.813,1.699,12.512
77,2075,10.254,1.236,11.49
77,2076,8.426,1.209,9.635
77,2077,5.897,1.464,7.361
77,2078,3.408,2.064,5.472
77,2079,2.128,2.961,5.089
77,2080,2.061,3.923,5.984
77,2081,3.232,5.428,8.66
77,2082,5.601,7.619,13.22
77,2083,6.886,8.46,15.346
77,2084,8.428,9.323,17.751
77,2085,9.849,10.187,20.036
77,2086,11.011,11.038,22.049
77,2087,11.872,11.766,23.638
77,2088,12.428,12.386,24.814
77,2089,12.751,12.878,25.629
77,2090,13.035,13.225,26.26
77,2091,13.323,13.528,26.851
77,2092,13.555,13.729,27.284
77,2093,13.644,13.778,27.422
77,2094,13.521,13.672,27.193
77,2095,13.378,13.459,26.837
77,2096,13.054,12.997,26.051
77,2097,13.054,12.956,26.01
77,2098,12.925,12.983,25.908
77,2099,11.709,11.807,23.516
77,2100,10.951,11.053,22.004
77,2101,10.721,10.81,21.531
78,1950,0.01,0.012,0.022
78,1951,0.01,0.013,0.023
78,1952,0.011,0.013,0.024
78,1953,0.011,0.014,0.025
78,1954,0.012,0.015,0.027
78,1955,0.013,0.015,0.028
78,1956,0.013,0.016,0.029
78,1957,0.014,0.016,0.03
78,1958,0.014,0.017,0.031
78,1959,0.015,0.018,0.033
78,1960,0.015,0.019,0.034
78,1961,0.017,0.02,0.037
78,1962,0.019,0.021,0.04
78,1963,0.023,0.023,0.046
78,1964,0.024,0.025,0.049
78,1965,0.028,0.026,0.054
78,1966,0.032,0.028,0.06
78,1967,0.034,0.029,0.063
78,1968,0.039,0.032,0.071
78,1969,0.043,0.033,0.076
78,1970,0.048,0.037,0.085
78,1971,0.047,0.039,0.086
78,1972,0.05,0.04,0.09
78,1973,0.05,0.042,0.092
78,1974,0.051,0.043,0.094
78,1975,0.054,0.044,0.098
78,1976,0.055,0.046,0.101
78,1977,0.058,0.046,0.104
78,1978,0.059,0.05,0.109
78,1979,0.063,0.052,0.115
78,1980,0.063,0.053,0.116
78,1981,0.064,0.051,0.115
78,1982,0.064,0.051,0.115
78,1983,0.064,0.054,0.118
78,1984,0.066,0.054,0.12
78,1985,0.062,0.054,0.116
78,1986,0.056,0.047,0.103
78,1987,0.053,0.045,0.098
78,1988,0.053,0.043,0.096
78,1989,0.062,0.05,0.112
78,1990,0.069,0.057,0.126
78,1991,0.072,0.058,0.13
78,1992,0.073,0.059,0.132
78,1993,0.078,0.058,0.136
78,1994,0.088,0.058,0.146
78,1995,0.094,0.064,0.158
78,1996,0.094,0.06,0.154
78,1997,0.094,0.061,0.155
78,1998,0.098,0.065,0.163
78,1999,0.109,0.069,0.178
78,2000,0.115,0.074,0.189
78,2001,0.121,0.08,0.201
78,2002,0.12,0.08,0.2
78,2003,0.114,0.082,0.196
78,2004,0.105,0.083,0.188
78,2005,0.109,0.089,0.198
78,2006,0.139,0.093,0.232
78,2007,0.18,0.101,0.281
78,2008,0.244,0.146,0.39
78,2009,0.295,0.19,0.485
78,2010,0.245,0.175,0.42
78,2011,0.211,0.174,0.385
78,2012,0.288,0.218,0.506
78,2013,0.377,0.269,0.646
78,2014,0.404,0.284,0.688
78,2015,0.36,0.237,0.597
78,2016,0.387,0.251,0.638
78,2017,0.464,0.327,0.791
78,2018,0.456,0.337,0.793
78,2019,0.424,0.33,0.754
78,2020,0.411,0.326,0.737
78,2021,0.358,0.322,0.68
78,2022,0.383,0.345,0.728
78,2023,0.444,0.401,0.845
78,2024,0.489,0.438,0.927
78,2025,0.555,0.448,1.003
78,2026,0.677,0.487,1.164
78,2027,0.775,0.545,1.32
78,2028,0.886,0.605,1.491
