Country,Year,AgeGrp,Female,Male,Max
Qatar,1974,49,0.20,0.35,3.22
Qatar,1974,50,0.19,0.33,3.22
Qatar,1974,51,0.18,0.30,3.22
Qatar,1974,52,0.17,0.28,3.22
Qatar,1974,53,0.15,0.26,3.22
Qatar,1974,54,0.14,0.24,3.22
Qatar,1974,55,0.14,0.22,3.22
Qatar,1974,56,0.13,0.20,3.22
Qatar,1974,57,0.12,0.19,3.22
Qatar,1974,58,0.11,0.17,3.22
Qatar,1974,59,0.10,0.16,3.22
Qatar,1974,60,0.10,0.15,3.22
Qatar,1974,61,0.09,0.14,3.22
Qatar,1974,62,0.09,0.13,3.22
Qatar,1974,63,0.08,0.12,3.22
Qatar,1974,64,0.08,0.11,3.22
Qatar,1974,65,0.07,0.10,3.22
Qatar,1974,66,0.07,0.10,3.22
Qatar,1974,67,0.07,0.09,3.22
Qatar,1974,68,0.06,0.08,3.22
Qatar,1974,69,0.06,0.08,3.22
Qatar,1974,70,0.05,0.07,3.22
Qatar,1974,71,0.05,0.07,3.22
Qatar,1974,72,0.05,0.06,3.22
Qatar,1974,73,0.04,0.05,3.22
Qatar,1974,74,0.04,0.05,3.22
Qatar,1974,75,0.03,0.04,3.22
Qatar,1974,76,0.03,0.04,3.22
Qatar,1974,77,0.03,0.03,3.22
Qatar,1974,78,0.03,0.03,3.22
Qatar,1974,79,0.02,0.03,3.22
Qatar,1974,80,0.02,0.02,3.22
Qatar,1974,81,0.02,0.02,3.22
Qatar,1974,82,0.01,0.02,3.22
Qatar,1974,83,0.01,0.01,3.22
Qatar,1974,84,0.01,0.01,3.22
Qatar,1974,85,0.01,0.01,3.22
Qatar,1974,86,0.01,0.01,3.22
Qatar,1974,87,0.00,0.00,3.22
Qatar,1974,88,0.00,0.00,3.22
Qatar,1974,89,0.00,0.00,3.22
Qatar,1974,90,0.00,0.00,3.22
Qatar,1974,91,0.00,0.00,3.22
Qatar,1974,92,0.00,0.00,3.22
Qatar,1974,93,0.00,0.00,3.22
Qatar,1974,94,0.00,0.00,3.22
Qatar,1974,95,0.00,0.00,3.22
Qatar,1974,96,0.00,0.00,3.22
Qatar,1974,97,0.00,0.00,3.22
Qatar,1974,98,0.00,0.00,3.22
Qatar,1974,99,0.00,0.00,3.22
Qatar,1974,100,0.00,0.00,3.22
Qatar,1975,0,1.55,1.65,3.22
Qatar,1975,1,1.46,1.55,3.22
Qatar,1975,2,1.38,1.48,3.22
Qatar,1975,3,1.33,1.43,3.22
Qatar,1975,4,1.27,1.38,3.22
Qatar,1975,5,1.18,1.29,3.22
Qatar,1975,6,1.11,1.25,3.22
Qatar,1975,7,1.04,1.23,3.22
Qatar,1975,8,0.98,1.23,3.22
Qatar,1975,9,0.91,1.27,3.22
Qatar,1975,10,0.86,1.31,3.22
Qatar,1975,11,0.80,1.35,3.22
Qatar,1975,12,0.75,1.40,3.22
Qatar,1975,13,0.71,1.45,3.22
Qatar,1975,14,0.68,1.54,3.22
Qatar,1975,15,0.68,1.62,3.22
Qatar,1975,16,0.67,1.67,3.22
Qatar,1975,17,0.66,1.70,3.22
Qatar,1975,18,0.66,1.71,3.22
Qatar,1975,19,0.65,1.71,3.22
Qatar,1975,20,0.65,1.70,3.22
Qatar,1975,21,0.65,1.67,3.22
Qatar,1975,22,0.64,1.63,3.22
Qatar,1975,23,0.65,1.60,3.22
Qatar,1975,24,0.65,1.57,3.22
Qatar,1975,25,0.64,1.52,3.22
Qatar,1975,26,0.63,1.48,3.22
Qatar,1975,27,0.61,1.43,3.22
Qatar,1975,28,0.60,1.40,3.22
Qatar,1975,29,0.59,1.35,3.22
Qatar,1975,30,0.58,1.30,3.22
Qatar,1975,31,0.56,1.26,3.22
Qatar,1975,32,0.54,1.21,3.22
Qatar,1975,33,0.52,1.15,3.22
Qatar,1975,34,0.50,1.09,3.22
Qatar,1975,35,0.48,1.03,3.22
Qatar,1975,36,0.45,0.98,3.22
Qatar,1975,37,0.43,0.92,3.22
Qatar,1975,38,0.41,0.87,3.22
Qatar,1975,39,0.38,0.80,3.22
Qatar,1975,40,0.36,0.74,3.22
Qatar,1975,41,0.34,0.68,3.22
Qatar,1975,42,0.32,0.63,3.22
Qatar,1975,43,0.30,0.58,3.22
Qatar,1975,44,0.28,0.53,3.22
Qatar,1975,45,0.26,0.49,3.22
Qatar,1975,46,0.24,0.45,3.22
Qatar,1975,47,0.22,0.42,3.22
Qatar,1975,48,0.21,0.38,3.22
Qatar,1975,49,0.19,0.35,3.22
Qatar,1975,50,0.18,0.32,3.22
Qatar,1975,51,0.17,0.29,3.22
Qatar,1975,52,0.16,0.27,3.22
Qatar,1975,53,0.15,0.25,3.22
Qatar,1975,54,0.14,0.23,3.22
Qatar,1975,55,0.13,0.21,3.22
Qatar,1975,56,0.12,0.20,3.22
Qatar,1975,57,0.11,0.18,3.22
Qatar,1975,58,0.11,0.17,3.22
Qatar,1975,59,0.10,0.15,3.22
Qatar,1975,60,0.09,0.14,3.22
Qatar,1975,61,0.09,0.13,3.22
Qatar,1975,62,0.08,0.12,3.22
Qatar,1975,63,0.08,0.11,3.22
Qatar,1975,64,0.07,0.11,3.22
Qatar,1975,65,0.07,0.10,3.22
Qatar,1975,66,0.07,0.09,3.22
Qatar,1975,67,0.06,0.09,3.22
Qatar,1975,68,0.06,0.08,3.22
Qatar,1975,69,0.05,0.07,3.22
Qatar,1975,70,0.05,0.07,3.22
Qatar,1975,71,0.05,0.06,3.22
Qatar,1975,72,0.04,0.06,3.22
Qatar,1975,73,0.04,0.05,3.22
Qatar,1975,74,0.04,0.05,3.22
Qatar,1975,75,0.03,0.04,3.22
Qatar,1975,76,0.03,0.04,3.22
Qatar,1975,77,0.03,0.03,3.22
Qatar,1975,78,0.02,0.03,3.22
Qatar,1975,79,0.02,0.02,3.22
Qatar,1975,80,0.02,0.02,3.22
Qatar,1975,81,0.02,0.02,3.22
Qatar,1975,82,0.01,0.02,3.22
Qatar,1975,83,0.01,0.01,3.22
Qatar,1975,84,0.01,0.01,3.22
Qatar,1975,85,0.01,0.01,3.22
Qatar,1975,86,0.01,0.01,3.22
Qatar,1975,87,0.00,0.00,3.22
Qatar,1975,88,0.00,0.00,3.22
Qatar,1975,89,0.00,0.00,3.22
Qatar,1975,90,0.00,0.00,3.22
Qatar,1975,91,0.00,0.00,3.22
Qatar,1975,92,0.00,0.00,3.22
Qatar,1975,93,0.00,0.00,3.22
Qatar,1975,94,0.00,0.00,3.22
Qatar,1975,95,0.00,0.00,3.22
Qatar,1975,96,0.00,0.00,3.22
Qatar,1975,97,0.00,0.00,3.22
Qatar,1975,98,0.00,0.00,3.22
Qatar,1975,99,0.00,0.00,3.22
Qatar,1975,100,0.00,0.00,3.22
Qatar,1976,0,1.49,1.58,3.22
Qatar,1976,1,1.39,1.48,3.22
Qatar,1976,2,1.32,1.41,3.22
Qatar,1976,3,1.26,1.36,3.22
Qatar,1976,4,1.21,1.31,3.22
Qatar,1976,5,1.16,1.27,3.22
Qatar,1976,6,1.08,1.20,3.22
Qatar,1976,7,1.02,1.17,3.22
Qatar,1976,8,0.96,1.16,3.22
Qatar,1976,9,0.91,1.19,3.22
Qatar,1976,10,0.86,1.25,3.22
Qatar,1976,11,0.81,1.31,3.22
Qatar,1976,12,0.76,1.37,3.22
Qatar,1976,13,0.72,1.44,3.22
Qatar,1976,14,0.69,1.51,3.22
Qatar,1976,15,0.67,1.62,3.22
Qatar,1976,16,0.67,1.72,3.22
Qatar,1976,17,0.67,1.78,3.22
Qatar,1976,18,0.66,1.81,3.22
Qatar,1976,19,0.66,1.82,3.22
Qatar,1976,20,0.65,1.82,3.22
Qatar,1976,21,0.65,1.81,3.22
Qatar,1976,22,0.65,1.77,3.22
Qatar,1976,23,0.64,1.73,3.22
Qatar,1976,24,0.64,1.68,3.22
Qatar,1976,25,0.64,1.63,3.22
Qatar,1976,26,0.63,1.57,3.22
Qatar,1976,27,0.61,1.51,3.22
Qatar,1976,28,0.59,1.45,3.22
Qatar,1976,29,0.58,1.41,3.22
Qatar,1976,30,0.56,1.35,3.22
Qatar,1976,31,0.54,1.28,3.22
Qatar,1976,32,0.52,1.23,3.22
Qatar,1976,33,0.50,1.18,3.22
Qatar,1976,34,0.48,1.12,3.22
Qatar,1976,35,0.46,1.05,3.22
Qatar,1976,36,0.44,0.99,3.22
Qatar,1976,37,0.41,0.93,3.22
Qatar,1976,38,0.39,0.88,3.22
Qatar,1976,39,0.37,0.82,3.22
Qatar,1976,40,0.35,0.76,3.22
Qatar,1976,41,0.32,0.69,3.22
Qatar,1976,42,0.30,0.64,3.22
Qatar,1976,43,0.28,0.59,3.22
Qatar,1976,44,0.27,0.54,3.22
Qatar,1976,45,0.25,0.49,3.22
Qatar,1976,46,0.23,0.45,3.22
Qatar,1976,47,0.21,0.41,3.22
Qatar,1976,48,0.20,0.38,3.22
Qatar,1976,49,0.19,0.35,3.22
Qatar,1976,50,0.17,0.32,3.22
Qatar,1976,51,0.16,0.29,3.22
Qatar,1976,52,0.15,0.26,3.22
Qatar,1976,53,0.14,0.25,3.22
Qatar,1976,54,0.13,0.23,3.22
Qatar,1976,55,0.12,0.21,3.22
Qatar,1976,56,0.11,0.19,3.22
Qatar,1976,57,0.11,0.17,3.22
Qatar,1976,58,0.10,0.16,3.22
Qatar,1976,59,0.09,0.15,3.22
Qatar,1976,60,0.09,0.14,3.22
Qatar,1976,61,0.08,0.12,3.22
Qatar,1976,62,0.08,0.11,3.22
Qatar,1976,63,0.07,0.11,3.22
Qatar,1976,64,0.07,0.10,3.22
Qatar,1976,65,0.06,0.09,3.22
Qatar,1976,66,0.06,0.09,3.22
Qatar,1976,67,0.06,0.08,3.22
Qatar,1976,68,0.05,0.08,3.22
Qatar,1976,69,0.05,0.07,3.22
Qatar,1976,70,0.05,0.06,3.22
Qatar,1976,71,0.04,0.06,3.22
Qatar,1976,72,0.04,0.05,3.22
Qatar,1976,73,0.04,0.05,3.22
Qatar,1976,74,0.03,0.04,3.22
Qatar,1976,75,0.03,0.04,3.22
Qatar,1976,76,0.03,0.03,3.22
Qatar,1976,77,0.02,0.03,3.22
Qatar,1976,78,0.02,0.03,3.22
Qatar,1976,79,0.02,0.02,3.22
Qatar,1976,80,0.02,0.02,3.22
Qatar,1976,81,0.02,0.02,3.22
Qatar,1976,82,0.01,0.01,3.22
Qatar,1976,83,0.01,0.01,3.22
Qatar,1976,84,0.01,0.01,3.22
Qatar,1976,85,0.01,0.01,3.22
Qatar,1976,86,0.01,0.01,3.22
Qatar,1976,87,0.00,0.00,3.22
Qatar,1976,88,0.00,0.00,3.22
Qatar,1976,89,0.00,0.00,3.22
Qatar,1976,90,0.00,0.00,3.22
Qatar,1976,91,0.00,0.00,3.22
Qatar,1976,92,0.00,0.00,3.22
Qatar,1976,93,0.00,0.00,3.22
Qatar,1976,94,0.00,0.00,3.22
Qatar,1976,95,0.00,0.00,3.22
Qatar,1976,96,0.00,0.00,3.22
Qatar,1976,97,0.00,0.00,3.22
Qatar,1976,98,0.00,0.00,3.22
Qatar,1976,99,0.00,0.00,3.22
Qatar,1976,100,0.00,0.00,3.22
Qatar,1977,0,1.43,1.53,3.22
Qatar,1977,1,1.34,1.43,3.22
Qatar,1977,2,1.27,1.36,3.22
Qatar,1977,3,1.21,1.30,3.22
Qatar,1977,4,1.16,1.25,3.22
Qatar,1977,5,1.11,1.21,3.22
Qatar,1977,6,1.07,1.18,3.22
Qatar,1977,7,1.00,1.12,3.22
Qatar,1977,8,0.95,1.10,3.22
Qatar,1977,9,0.90,1.11,3.22
Qatar,1977,10,0.85,1.15,3.22
Qatar,1977,11,0.81,1.23,3.22
Qatar,1977,12,0.77,1.31,3.22
Qatar,1977,13,0.73,1.39,3.22
Qatar,1977,14,0.70,1.47,3.22
Qatar,1977,15,0.67,1.56,3.22
Qatar,1977,16,0.66,1.68,3.22
Qatar,1977,17,0.67,1.80,3.22
Qatar,1977,18,0.67,1.86,3.22
Qatar,1977,19,0.66,1.90,3.22
Qatar,1977,20,0.66,1.92,3.22
Qatar,1977,21,0.66,1.92,3.22
Qatar,1977,22,0.66,1.90,3.22
Qatar,1977,23,0.65,1.86,3.22
Qatar,1977,24,0.64,1.81,3.22
Qatar,1977,25,0.64,1.75,3.22
Qatar,1977,26,0.63,1.69,3.22
Qatar,1977,27,0.62,1.61,3.22
Qatar,1977,28,0.59,1.55,3.22
Qatar,1977,29,0.57,1.47,3.22
Qatar,1977,30,0.55,1.42,3.22
Qatar,1977,31,0.53,1.34,3.22
Qatar,1977,32,0.51,1.27,3.22
Qatar,1977,33,0.49,1.21,3.22
Qatar,1977,34,0.47,1.15,3.22
Qatar,1977,35,0.44,1.09,3.22
Qatar,1977,36,0.42,1.02,3.22
Qatar,1977,37,0.40,0.95,3.22
Qatar,1977,38,0.38,0.89,3.22
Qatar,1977,39,0.36,0.84,3.22
Qatar,1977,40,0.34,0.78,3.22
Qatar,1977,41,0.32,0.72,3.22
Qatar,1977,42,0.29,0.65,3.22
Qatar,1977,43,0.28,0.60,3.22
Qatar,1977,44,0.26,0.55,3.22
Qatar,1977,45,0.24,0.51,3.22
Qatar,1977,46,0.22,0.46,3.22
Qatar,1977,47,0.21,0.41,3.22
Qatar,1977,48,0.19,0.38,3.22
Qatar,1977,49,0.18,0.35,3.22
Qatar,1977,50,0.17,0.32,3.22
Qatar,1977,51,0.15,0.29,3.22
Qatar,1977,52,0.14,0.26,3.22
Qatar,1977,53,0.13,0.24,3.22
Qatar,1977,54,0.13,0.22,3.22
Qatar,1977,55,0.12,0.21,3.22
Qatar,1977,56,0.11,0.19,3.22
Qatar,1977,57,0.10,0.17,3.22
Qatar,1977,58,0.10,0.15,3.22
Qatar,1977,59,0.09,0.14,3.22
Qatar,1977,60,0.08,0.13,3.22
Qatar,1977,61,0.08,0.12,3.22
Qatar,1977,62,0.07,0.11,3.22
Qatar,1977,63,0.07,0.10,3.22
Qatar,1977,64,0.07,0.10,3.22
Qatar,1977,65,0.06,0.09,3.22
Qatar,1977,66,0.06,0.08,3.22
Qatar,1977,67,0.05,0.08,3.22
Qatar,1977,68,0.05,0.07,3.22
Qatar,1977,69,0.05,0.07,3.22
Qatar,1977,70,0.05,0.06,3.22
Qatar,1977,71,0.04,0.06,3.22
Qatar,1977,72,0.04,0.05,3.22
Qatar,1977,73,0.03,0.05,3.22
Qatar,1977,74,0.03,0.04,3.22
Qatar,1977,75,0.03,0.04,3.22
Qatar,1977,76,0.03,0.03,3.22
Qatar,1977,77,0.02,0.03,3.22
Qatar,1977,78,0.02,0.03,3.22
Qatar,1977,79,0.02,0.02,3.22
Qatar,1977,80,0.02,0.02,3.22
Qatar,1977,81,0.01,0.02,3.22
Qatar,1977,82,0.01,0.01,3.22
Qatar,1977,83,0.01,0.01,3.22
Qatar,1977,84,0.01,0.01,3.22
Qatar,1977,85,0.01,0.01,3.22
Qatar,1977,86,0.01,0.01,3.22
Qatar,1977,87,0.00,0.01,3.22
Qatar,1977,88,0.00,0.00,3.22
Qatar,1977,89,0.00,0.00,3.22
Qatar,1977,90,0.00,0.00,3.22
Qatar,1977,91,0.00,0.00,3.22
Qatar,1977,92,0.00,0.00,3.22
Qatar,1977,93,0.00,0.00,3.22
Qatar,1977,94,0.00,0.00,3.22
Qatar,1977,95,0.00,0.00,3.22
Qatar,1977,96,0.00,0.00,3.22
Qatar,1977,97,0.00,0.00,3.22
Qatar,1977,98,0.00,0.00,3.22
Qatar,1977,99,0.00,0.00,3.22
Qatar,1977,100,0.00,0.00,3.22
Qatar,1978,0,1.39,1.49,3.22
Qatar,1978,1,1.30,1.39,3.22
Qatar,1978,2,1.24,1.32,3.22
Qatar,1978,3,1.17,1.26,3.22
Qatar,1978,4,1.11,1.20,3.22
Qatar,1978,5,1.06,1.16,3.22
Qatar,1978,6,1.02,1.13,3.22
Qatar,1978,7,0.99,1.10,3.22
Qatar,1978,8,0.93,1.05,3.22
Qatar,1978,9,0.88,1.04,3.22
Qatar,1978,10,0.84,1.06,3.22
Qatar,1978,11,0.80,1.11,3.22
Qatar,1978,12,0.77,1.21,3.22
Qatar,1978,13,0.74,1.31,3.22
Qatar,1978,14,0.71,1.40,3.22
Qatar,1978,15,0.68,1.50,3.22
Qatar,1978,16,0.66,1.60,3.22
Qatar,1978,17,0.65,1.74,3.22
Qatar,1978,18,0.66,1.86,3.22
Qatar,1978,19,0.67,1.94,3.22
Qatar,1978,20,0.66,1.98,3.22
Qatar,1978,21,0.66,2.00,3.22
Qatar,1978,22,0.66,2.00,3.22
Qatar,1978,23,0.66,1.98,3.22
Qatar,1978,24,0.65,1.93,3.22
Qatar,1978,25,0.64,1.87,3.22
Qatar,1978,26,0.64,1.81,3.22
Qatar,1978,27,0.63,1.74,3.22
Qatar,1978,28,0.61,1.65,3.22
Qatar,1978,29,0.58,1.57,3.22
Qatar,1978,30,0.55,1.49,3.22
Qatar,1978,31,0.53,1.42,3.22
Qatar,1978,32,0.51,1.34,3.22
Qatar,1978,33,0.48,1.26,3.22
Qatar,1978,34,0.46,1.20,3.22
Qatar,1978,35,0.44,1.13,3.22
Qatar,1978,36,0.41,1.06,3.22
Qatar,1978,37,0.39,0.99,3.22
Qatar,1978,38,0.37,0.92,3.22
Qatar,1978,39,0.35,0.86,3.22
Qatar,1978,40,0.33,0.80,3.22
Qatar,1978,41,0.31,0.75,3.22
Qatar,1978,42,0.29,0.68,3.22
Qatar,1978,43,0.27,0.62,3.22
Qatar,1978,44,0.25,0.57,3.22
Qatar,1978,45,0.23,0.52,3.22
Qatar,1978,46,0.22,0.48,3.22
Qatar,1978,47,0.20,0.43,3.22
Qatar,1978,48,0.19,0.38,3.22
Qatar,1978,49,0.17,0.35,3.22
Qatar,1978,50,0.16,0.32,3.22
Qatar,1978,51,0.15,0.29,3.22
Qatar,1978,52,0.14,0.26,3.22
Qatar,1978,53,0.13,0.24,3.22
Qatar,1978,54,0.12,0.22,3.22
Qatar,1978,55,0.11,0.20,3.22
Qatar,1978,56,0.10,0.19,3.22
Qatar,1978,57,0.10,0.17,3.22
Qatar,1978,58,0.09,0.15,3.22
Qatar,1978,59,0.08,0.14,3.22
Qatar,1978,60,0.08,0.13,3.22
Qatar,1978,61,0.08,0.12,3.22
Qatar,1978,62,0.07,0.11,3.22
Qatar,1978,63,0.06,0.10,3.22
Qatar,1978,64,0.06,0.09,3.22
Qatar,1978,65,0.06,0.08,3.22
Qatar,1978,66,0.05,0.08,3.22
Qatar,1978,67,0.05,0.07,3.22
Qatar,1978,68,0.05,0.07,3.22
Qatar,1978,69,0.04,0.06,3.22
Qatar,1978,70,0.04,0.06,3.22
Qatar,1978,71,0.04,0.05,3.22
Qatar,1978,72,0.04,0.05,3.22
Qatar,1978,73,0.03,0.04,3.22
Qatar,1978,74,0.03,0.04,3.22
Qatar,1978,75,0.03,0.04,3.22
Qatar,1978,76,0.03,0.03,3.22
Qatar,1978,77,0.02,0.03,3.22
Qatar,1978,78,0.02,0.03,3.22
Qatar,1978,79,0.02,0.02,3.22
Qatar,1978,80,0.02,0.02,3.22
Qatar,1978,81,0.01,0.02,3.22
Qatar,1978,82,0.01,0.01,3.22
Qatar,1978,83,0.01,0.01,3.22
Qatar,1978,84,0.01,0.01,3.22
Qatar,1978,85,0.01,0.01,3.22
Qatar,1978,86,0.01,0.01,3.22
Qatar,1978,87,0.00,0.00,3.22
Qatar,1978,88,0.00,0.00,3.22
Qatar,1978,89,0.00,0.00,3.22
Qatar,1978,90,0.00,0.00,3.22
Qatar,1978,91,0.00,0.00,3.22
Qatar,1978,92,0.00,0.00,3.22
Qatar,1978,93,0.00,0.00,3.22
Qatar,1978,94,0.00,0.00,3.22
Qatar,1978,95,0.00,0.00,3.22
Qatar,1978,96,0.00,0.00,3.22
Qatar,1978,97,0.00,0.00,3.22
Qatar,1978,98,0.00,0.00,3.22
Qatar,1978,99,0.00,0.00,3.22
Qatar,1978,100,0.00,0.00,3.22
Qatar,1979,0,1.35,1.46,3.22
Qatar,1979,1,1.27,1.36,3.22
Qatar,1979,2,1.20,1.29,3.22
Qatar,1979,3,1.14,1.23,3.22
Qatar,1979,4,1.08,1.17,3.22
Qatar,1979,5,1.03,1.12,3.22
Qatar,1979,6,0.98,1.08,3.22
Qatar,1979,7,0.95,1.05,3.22
Qatar,1979,8,0.91,1.03,3.22
Qatar,1979,9,0.86,0.99,3.22
Qatar,1979,10,0.82,0.99,3.22
Qatar,1979,11,0.79,1.02,3.22
Qatar,1979,12,0.76,1.08,3.22
Qatar,1979,13,0.73,1.20,3.22
Qatar,1979,14,0.71,1.31,3.22
Qatar,1979,15,0.68,1.41,3.22
Qatar,1979,16,0.66,1.52,3.22
Qatar,1979,17,0.65,1.64,3.22
Qatar,1979,18,0.65,1.78,3.22
Qatar,1979,19,0.65,1.92,3.22
Qatar,1979,20,0.66,2.00,3.22
Qatar,1979,21,0.66,2.05,3.22
Qatar,1979,22,0.66,2.06,3.22
Qatar,1979,23,0.66,2.07,3.22
Qatar,1979,24,0.66,2.05,3.22
Qatar,1979,25,0.65,1.99,3.22
Qatar,1979,26,0.64,1.93,3.22
Qatar,1979,27,0.63,1.86,3.22
Qatar,1979,28,0.62,1.77,3.22
Qatar,1979,29,0.60,1.68,3.22
Qatar,1979,30,0.57,1.59,3.22
Qatar,1979,31,0.54,1.50,3.22
Qatar,1979,32,0.51,1.43,3.22
Qatar,1979,33,0.48,1.34,3.22
Qatar,1979,34,0.46,1.25,3.22
Qatar,1979,35,0.43,1.18,3.22
Qatar,1979,36,0.41,1.11,3.22
Qatar,1979,37,0.39,1.04,3.22
Qatar,1979,38,0.36,0.96,3.22
Qatar,1979,39,0.34,0.89,3.22
Qatar,1979,40,0.32,0.83,3.22
Qatar,1979,41,0.30,0.77,3.22
Qatar,1979,42,0.28,0.72,3.22
Qatar,1979,43,0.26,0.65,3.22
Qatar,1979,44,0.24,0.59,3.22
Qatar,1979,45,0.23,0.54,3.22
Qatar,1979,46,0.21,0.49,3.22
Qatar,1979,47,0.20,0.45,3.22
Qatar,1979,48,0.18,0.40,3.22
Qatar,1979,49,0.17,0.36,3.22
Qatar,1979,50,0.16,0.33,3.22
Qatar,1979,51,0.15,0.30,3.22
Qatar,1979,52,0.14,0.27,3.22
Qatar,1979,53,0.12,0.24,3.22
Qatar,1979,54,0.12,0.22,3.22
Qatar,1979,55,0.11,0.20,3.22
Qatar,1979,56,0.10,0.18,3.22
Qatar,1979,57,0.09,0.17,3.22
Qatar,1979,58,0.09,0.15,3.22
Qatar,1979,59,0.08,0.13,3.22
Qatar,1979,60,0.08,0.12,3.22
Qatar,1979,61,0.07,0.11,3.22
Qatar,1979,62,0.07,0.10,3.22
Qatar,1979,63,0.06,0.09,3.22
Qatar,1979,64,0.06,0.08,3.22
Qatar,1979,65,0.05,0.08,3.22
Qatar,1979,66,0.05,0.07,3.22
Qatar,1979,67,0.05,0.07,3.22
Qatar,1979,68,0.04,0.06,3.22
Qatar,1979,69,0.04,0.06,3.22
Qatar,1979,70,0.04,0.05,3.22
Qatar,1979,71,0.04,0.05,3.22
Qatar,1979,72,0.04,0.05,3.22
Qatar,1979,73,0.03,0.04,3.22
Qatar,1979,74,0.03,0.04,3.22
Qatar,1979,75,0.03,0.03,3.22
Qatar,1979,76,0.02,0.03,3.22
Qatar,1979,77,0.02,0.03,3.22
Qatar,1979,78,0.02,0.03,3.22
Qatar,1979,79,0.02,0.02,3.22
Qatar,1979,80,0.02,0.02,3.22
Qatar,1979,81,0.01,0.02,3.22
Qatar,1979,82,0.01,0.01,3.22
Qatar,1979,83,0.01,0.01,3.22
Qatar,1979,84,0.01,0.01,3.22
Qatar,1979,85,0.01,0.01,3.22
Qatar,1979,86,0.01,0.01,3.22
Qatar,1979,87,0.00,0.00,3.22
Qatar,1979,88,0.00,0.00,3.22
Qatar,1979,89,0.00,0.00,3.22
Qatar,1979,90,0.00,0.00,3.22
Qatar,1979,91,0.00,0.00,3.22
Qatar,1979,92,0.00,0.00,3.22
Qatar,1979,93,0.00,0.00,3.22
Qatar,1979,94,0.00,0.00,3.22
Qatar,1979,95,0.00,0.00,3.22
Qatar,1979,96,0.00,0.00,3.22
Qatar,1979,97,0.00,0.00,3.22
Qatar,1979,98,0.00,0.00,3.22
Qatar,1979,99,0.00,0.00,3.22
Qatar,1979,100,0.00,0.00,3.22
Qatar,1980,0,1.33,1.43,3.22
Qatar,1980,1,1.24,1.34,3.22
Qatar,1980,2,1.18,1.27,3.22
Qatar,1980,3,1.12,1.21,3.22
Qatar,1980,4,1.06,1.14,3.22
Qatar,1980,5,1.01,1.09,3.22
Qatar,1980,6,0.96,1.04,3.22
Qatar,1980,7,0.91,1.01,3.22
Qatar,1980,8,0.88,0.98,3.22
Qatar,1980,9,0.85,0.96,3.22
Qatar,1980,10,0.80,0.93,3.22
Qatar,1980,11,0.77,0.94,3.22
Qatar,1980,12,0.74,0.98,3.22
Qatar,1980,13,0.72,1.05,3.22
Qatar,1980,14,0.70,1.18,3.22
Qatar,1980,15,0.68,1.31,3.22
Qatar,1980,16,0.66,1.42,3.22
Qatar,1980,17,0.65,1.54,3.22
Qatar,1980,18,0.63,1.66,3.22
Qatar,1980,19,0.64,1.82,3.22
Qatar,1980,20,0.65,1.96,3.22
Qatar,1980,21,0.66,2.05,3.22
Qatar,1980,22,0.66,2.10,3.22
Qatar,1980,23,0.66,2.12,3.22
Qatar,1980,24,0.66,2.12,3.22
Qatar,1980,25,0.66,2.10,3.22
Qatar,1980,26,0.65,2.04,3.22
Qatar,1980,27,0.64,1.97,3.22
Qatar,1980,28,0.63,1.90,3.22
Qatar,1980,29,0.61,1.81,3.22
Qatar,1980,30,0.59,1.70,3.22
Qatar,1980,31,0.55,1.61,3.22
Qatar,1980,32,0.52,1.51,3.22
Qatar,1980,33,0.50,1.43,3.22
Qatar,1980,34,0.46,1.33,3.22
Qatar,1980,35,0.44,1.24,3.22
Qatar,1980,36,0.41,1.16,3.22
Qatar,1980,37,0.39,1.09,3.22
Qatar,1980,38,0.36,1.02,3.22
Qatar,1980,39,0.34,0.93,3.22
Qatar,1980,40,0.32,0.86,3.22
Qatar,1980,41,0.30,0.80,3.22
Qatar,1980,42,0.28,0.75,3.22
Qatar,1980,43,0.26,0.69,3.22
Qatar,1980,44,0.24,0.62,3.22
Qatar,1980,45,0.22,0.56,3.22
Qatar,1980,46,0.21,0.51,3.22
Qatar,1980,47,0.19,0.47,3.22
Qatar,1980,48,0.18,0.42,3.22
Qatar,1980,49,0.17,0.38,3.22
Qatar,1980,50,0.15,0.34,3.22
Qatar,1980,51,0.14,0.31,3.22
Qatar,1980,52,0.13,0.28,3.22
Qatar,1980,53,0.12,0.25,3.22
Qatar,1980,54,0.11,0.22,3.22
Qatar,1980,55,0.10,0.20,3.22
Qatar,1980,56,0.10,0.18,3.22
Qatar,1980,57,0.09,0.17,3.22
Qatar,1980,58,0.08,0.15,3.22
Qatar,1980,59,0.08,0.14,3.22
Qatar,1980,60,0.07,0.12,3.22
Qatar,1980,61,0.07,0.11,3.22
Qatar,1980,62,0.06,0.10,3.22
Qatar,1980,63,0.06,0.09,3.22
Qatar,1980,64,0.06,0.08,3.22
Qatar,1980,65,0.05,0.07,3.22
Qatar,1980,66,0.05,0.07,3.22
Qatar,1980,67,0.05,0.07,3.22
Qatar,1980,68,0.04,0.06,3.22
Qatar,1980,69,0.04,0.06,3.22
Qatar,1980,70,0.04,0.05,3.22
Qatar,1980,71,0.03,0.05,3.22
Qatar,1980,72,0.03,0.04,3.22
Qatar,1980,73,0.03,0.04,3.22
Qatar,1980,74,0.03,0.04,3.22
Qatar,1980,75,0.03,0.03,3.22
Qatar,1980,76,0.02,0.03,3.22
Qatar,1980,77,0.02,0.03,3.22
